index,thickness,intensity
192,2.3486915,153.3992
193,1.6973435,88.296265
194,3.0220435,187.4498
195,3.4335878,234.48347
196,2.2686503,135.98004
197,2.3246753,133.60243
198,2.4258199,173.33319
199,3.2135487,199.91797
200,1.9254205,90.88814
201,3.7344437,228.35739
202,1.9735981,130.66211
203,2.8477263,191.71356
204,4.0143175,247.32869
205,3.5109186,235.25066
206,3.733832,237.63318
207,2.9960763,208.08325
208,3.260551,223.22964
209,2.6956263,182.83029
210,2.945551,177.46558
211,2.342683,142.38771
212,1.9530512,119.792465
213,1.4743376,79.416824
214,1.7036238,136.10356
215,3.2940629,208.6528
216,3.947789,237.81747
217,2.0352125,119.267235
218,2.7560565,174.43843
219,1.9048414,94.48252
220,1.6627918,97.2422
221,1.6420575,97.348755
222,2.7988968,171.2419
223,2.4570153,166.0481
224,4.109906,244.85374
225,3.5120118,210.57036
226,1.832083,104.96437
227,2.8669121,172.359
228,2.7498581,193.71179
229,2.831315,206.77963
230,2.4843888,213.33383
231,2.9255576,178.52641
232,1.8694794,115.83015
233,4.1287665,252.30188
234,2.0237513,91.48139
235,1.9259387,132.10721
236,1.499536,84.67227
237,4.6274467,253.92657
238,2.4217148,163.16916
239,1.9340405,101.83388
240,1.6671274,150.82895
241,2.9848528,221.93874
242,3.1855545,214.68875
243,1.9982864,100.310974
244,0.8373567,86.38896
245,2.2515519,133.17038
246,3.040534,184.0838
247,2.1498232,136.43185
248,2.5860522,184.44958
249,3.5357456,219.98215
250,2.0993955,132.40509
251,2.226668,182.95389
252,1.7973002,120.51911
253,2.068446,105.39497
254,2.3259802,162.75919
255,2.5333607,108.5966
256,3.5666509,228.63826
257,2.6506205,164.64098
258,3.4039927,220.53435
259,2.625727,138.19339
260,1.8099787,112.48172
261,1.6903836,80.067116
262,1.2829404,96.03683
263,3.0294516,192.12201
264,1.3929374,95.43479
265,3.3129492,232.94263
266,2.846435,166.05841
267,3.8297033,240.77022
268,3.463164,236.63075
269,4.239783,244.15218
270,3.1027758,223.72623
271,3.3228846,209.4855
272,2.9640214,218.04132
273,4.9478893,254.65714
274,3.0941205,211.1905
275,1.7282609,118.90119
276,3.1607857,187.41371
277,3.681341,240.90184
278,2.2517378,167.939
279,2.5328894,153.26309
280,2.82249,185.00687
281,3.2658882,212.57303
282,2.8181853,220.61948
283,2.0678523,169.81622
284,3.4161067,234.20863
285,1.7506957,81.851814
286,2.1798568,131.59787
287,3.245613,167.22034
288,2.314969,152.47514
289,1.5326471,101.05452
290,1.6880549,115.199356
291,1.7787356,106.13368
292,2.4895906,163.90121
293,2.3900857,195.24483
294,1.6544645,79.01562
295,2.769944,184.8447
296,2.5407913,143.53369
297,1.200224,81.80332
298,2.9421313,197.34015
299,2.8235419,183.34808
300,2.1122017,122.52103
301,2.2470944,141.5186
302,2.2904775,128.2921
303,2.9014692,167.90143
304,3.4116344,239.4531
305,3.3848567,239.99187
306,1.2535696,81.61648
307,3.0133276,220.86894
308,1.0792307,74.73143
309,3.1367092,211.68933
310,1.6661626,94.26584
311,3.1032534,225.79134
312,2.0994449,165.00766
313,2.2566319,97.51004
314,2.1675036,99.01245
315,2.3980253,158.95297
316,3.2313266,243.02792
317,2.4056282,162.18651
318,1.9817874,134.1348
319,2.9312704,192.59421
320,1.2932243,106.395966
321,2.7142913,170.1526
322,2.5668416,130.06143
323,2.337759,125.45026
324,3.8963583,245.77127
325,2.2125394,123.09167
326,2.756178,199.59624
327,3.697729,230.90051
328,2.3625996,150.56316
329,2.565819,179.56409
330,3.4465225,225.41895
331,1.529191,99.89403
332,2.7034693,171.43839
333,1.8949394,104.9592
334,2.683054,205.65443
335,1.2430416,86.636986
336,4.0191107,247.35197
337,2.37952,134.34398
338,2.5357244,150.77698
339,2.5379064,201.33678
340,2.786045,215.38153
341,2.8610935,200.93025
342,1.9370869,114.48216
343,3.491652,223.92474
344,3.558055,226.19469
345,2.5383735,161.95457
346,2.9354646,183.4893
347,1.3371545,82.05854
348,3.011018,221.75017
349,2.8702254,202.80197
350,3.9029388,240.22815
351,2.0800302,114.831375
352,1.374688,106.580185
353,3.4018936,236.00383
354,1.7209232,113.3277
355,2.7269537,181.39667
356,2.5970068,157.92361
357,2.9766371,198.80914
358,2.9580991,222.92159
359,2.9711645,214.59567
360,2.0023084,130.89127
361,1.9951575,127.25254
362,2.8438973,198.9905
363,1.9763694,176.45274
364,2.6279962,183.43127
365,0.98906696,80.223236
366,2.8340049,174.98663
367,3.1541162,196.96504
368,3.0134528,194.20961
369,2.0517688,109.289474
370,2.8975742,192.34781
371,2.9305038,204.19066
372,4.8987484,252.31966
373,2.9666672,201.59004
374,1.0517973,86.20102
375,2.0314302,108.28659
376,2.309156,165.49142
377,4.250275,247.69012
378,2.0854235,118.09976
379,1.6028242,98.04788
380,4.349107,252.31839
381,2.4090486,176.60797
382,2.6230247,175.39131
383,2.5611613,177.64832
384,1.6625676,98.863625
385,2.1057994,138.30704
386,2.567544,179.31775
387,1.6481636,116.18309
388,2.774434,175.70908
389,3.124461,211.88112
390,3.0898838,203.18286
391,0.9394462,76.05489
392,2.0744812,99.132576
393,3.1009626,175.9804
394,2.3307018,120.54032
395,3.024529,217.04196
396,3.7926989,230.63196
397,2.5974877,202.95139
398,1.8561002,95.99493
399,2.1983454,134.87006
400,3.0661135,204.54546
401,3.119617,219.43481
402,2.687367,159.6094
403,2.8813941,201.35643
404,1.2806982,86.52139
405,2.5122247,161.25668
406,2.8815138,201.01955
407,3.088213,181.40453
408,2.9354315,214.8888
409,2.6802926,172.21686
410,1.6047205,87.23492
411,1.8394265,115.5437
412,2.3111951,138.66875
413,1.4433056,99.71306
414,3.5555978,209.27094
415,2.384543,149.96576
416,2.05703,98.17709
417,2.211057,141.39105
418,1.78458,135.70293
419,2.521045,191.19827
420,1.8863208,91.90883
421,2.5959544,157.19121
422,1.6695107,91.19916
423,3.1323848,218.80548
424,1.6382807,110.977936
425,3.497119,236.44344
426,1.82973,137.38617
427,2.7801595,189.71906
428,4.2498455,248.14336
429,2.6925676,159.04007
430,2.942371,208.74318
431,2.7558475,172.85536
432,2.6280396,169.07077
433,2.636754,172.91168
434,2.3898494,138.65681
435,3.4462051,240.53592
436,3.1971018,231.74368
437,1.7627437,108.15086
438,2.0171099,122.182175
439,1.1060125,82.024925
440,1.6298383,88.357994
441,3.2155986,238.10547
442,1.828685,85.00949
443,2.6680732,160.54724
444,3.198752,234.45882
445,2.163522,107.463806
446,1.9892323,94.97608
447,2.004411,114.68503
448,1.9289093,115.369995
449,1.7129489,139.55571
450,3.2370117,201.67976
451,2.4203298,174.44855
452,2.8819835,187.44763
453,4.0330453,249.17668
454,2.912171,191.70137
455,2.3049076,105.214554
456,1.9716343,114.916275
457,1.2171462,73.8182
458,1.9599522,114.085495
459,1.5590283,93.56849
460,1.7541174,109.13078
461,3.2238073,210.12044
462,2.1162748,100.110535
463,2.7661602,192.39679
464,3.277609,179.35889
465,2.4417186,156.23071
466,2.1547387,126.27735
467,2.839886,176.44287
468,4.2042236,249.40582
469,1.1181147,85.39599
470,3.1504714,181.91827
471,2.3406029,203.65651
472,2.8378737,190.209
473,3.3187869,224.34302
474,2.2219338,146.45636
475,2.4026566,150.0599
476,2.455489,135.22757
477,3.129866,216.1903
478,3.3426337,211.89177
479,1.8097193,129.66922
480,2.9609442,199.31036
481,1.9426967,105.140854
482,3.170835,231.39449
483,2.569336,122.583916
484,2.15642,153.59
485,1.833644,106.953186
486,2.0002127,121.55022
487,1.104021,90.35025
488,2.379394,124.54712
489,3.4877834,233.40433
490,2.666569,201.56859
491,3.0867167,199.1244
492,3.2232802,201.90613
493,3.0582485,186.25146
494,3.5930517,226.53726
495,5.386781,255.19397
496,2.974215,204.7849
497,4.1970296,250.98402
498,3.4507122,213.57475
499,1.5230441,86.10515
500,2.8027568,122.83236
501,3.232447,214.56851
502,0.89513934,80.25151
503,3.530251,240.18039
504,2.294593,133.10071
505,0.7785179,73.057205
506,4.0636425,246.10146
507,1.5253887,91.757965
508,2.074626,140.50916
509,1.9504095,126.80037
510,2.04963,109.12106
511,3.1208925,216.76767
512,2.5846963,206.55972
513,3.0547733,177.20518
514,2.164504,142.62015
515,4.092451,249.84966
516,3.5044127,228.28296
517,3.947853,251.69032
518,4.1331816,243.34923
519,1.0611207,81.75182
520,2.5813475,189.49164
521,2.0281663,150.16025
522,2.4850788,135.81549
523,2.0682049,133.4902
524,3.241146,200.02852
525,2.1566231,104.67034
526,2.4587102,126.375885
527,2.4550712,155.74501
528,3.3157077,217.27722
529,2.216696,156.35031
530,4.778682,253.41783
531,2.6812563,185.9469
532,2.3814116,127.66298
533,1.3467865,91.21069
534,1.9941406,158.5325
535,1.8584411,105.71912
536,1.9585038,169.68997
537,1.6559651,87.15623
538,2.4199557,171.38177
539,4.6801515,253.36583
540,3.3068988,213.03825
541,1.7894741,120.50575
542,2.0474439,118.614685
543,1.8913302,119.61702
544,3.032711,202.08897
545,4.263462,248.21605
546,2.933155,186.01398
547,1.0546448,83.466354
548,3.5718715,234.16595
549,3.1384125,175.03397
550,2.6166387,150.42633
551,2.9595385,206.57268
552,2.7722676,140.28702
553,3.072438,221.33379
554,2.4532516,163.63077
555,3.3060265,216.52122
556,2.6347475,153.76636
557,2.60625,169.83337
558,2.8664591,204.05963
559,1.4079905,80.25605
560,2.3558817,131.87729
561,2.8425066,198.9176
562,1.2961205,89.72459
563,2.1615183,161.13889
564,2.6540363,143.16595
565,2.134065,126.873215
566,1.7767341,98.47571
567,1.3208045,96.21904
568,2.2845821,155.42911
569,2.6494286,154.30338
570,1.7868767,118.739975
571,4.2397947,250.90816
572,2.5588884,193.90256
573,2.1967185,127.86737
574,2.8971145,190.75125
575,2.0472977,168.57285
576,2.5953414,161.24321
577,3.0830617,193.48328
578,1.903907,115.50865
579,1.9877367,129.41232
580,2.7961767,180.39865
581,2.1232302,156.97974
582,2.0942557,114.28546
583,3.7700336,244.88448
584,3.097072,180.42557
585,2.6777194,182.73405
586,3.0231223,194.24274
587,2.6729531,178.02408
588,3.2907774,211.76218
589,2.9714437,159.6116
590,2.8973484,236.86147
591,1.3647463,81.7173
592,2.2461686,176.37402
593,1.41125,108.27081
594,3.0821438,186.10645
595,3.036159,220.76996
596,1.8561996,103.87798
597,1.9874935,101.12686
598,3.1169865,204.83437
599,1.0533347,79.71311
600,3.291036,209.45023
601,4.366145,249.41489
602,2.4379883,161.28662
603,2.6686776,185.24081
604,3.2106264,207.04555
605,1.5364877,85.80208
606,1.676701,85.24374
607,3.1678538,209.08649
608,2.9125414,175.40219
609,1.5589596,109.79013
610,2.9698687,174.26747
611,2.5957332,126.960686
612,2.531632,157.68219
613,4.184265,251.88759
614,1.7988709,130.46127
615,2.574457,173.21927
616,3.681344,235.93779
617,3.3324525,234.27892
618,1.9166225,96.88034
619,2.253831,163.84302
620,2.7055926,180.99658
621,2.6764827,174.99995
622,3.5245872,243.14932
623,2.1277769,102.986374
624,1.9351962,142.10089
625,3.1609695,216.60132
626,2.1821012,121.83034
627,2.3966577,125.54321
628,1.5163114,111.73607
629,1.691303,93.765114
630,1.2472024,87.89009
631,1.8875912,125.133194
632,1.3686737,84.42103
633,2.6693592,191.98364
634,3.0702813,191.31459
635,2.6826687,130.00708
636,1.9577649,91.567345
637,1.9839189,115.34053
638,2.7316964,171.17908
639,3.8904586,241.30447
640,2.6784222,170.91612
641,2.1878798,133.61029
642,2.1489635,109.379814
643,2.64624,170.15652
644,1.4321535,99.63945
645,3.652313,231.28848
646,3.116562,219.54637
647,2.6254458,175.72488
648,2.636012,170.43626
649,1.7381307,107.265884
650,2.3065732,140.58772
651,2.6138473,118.55356
652,1.5060376,93.07471
653,2.8591754,177.78532
654,3.428872,209.95241
655,2.405084,135.50143
656,3.6511579,241.3456
657,2.1627626,156.64066
658,2.8543167,195.89769
659,1.660775,89.76902
660,3.3931522,207.70033
661,2.460774,174.15141
662,2.902966,158.66788
663,3.2714472,226.78896
664,2.3840308,192.03757
665,3.4258618,225.39334
666,3.031484,210.88857
667,2.1992898,128.48495
668,3.1527002,208.27626
669,2.4118543,139.87646
670,3.182012,217.96793
671,2.2874331,131.77275
672,3.0900452,217.30708
673,2.0062063,115.03873
674,3.1807923,195.10284
675,3.280294,209.55269
676,1.5018626,103.94418
677,2.981773,204.2621
678,2.7824788,190.65274
679,3.501419,234.14864
680,1.7077427,96.12395
681,2.8051002,173.60641
682,1.785518,106.28743
683,2.2041166,121.64371
684,2.3062148,148.63678
685,2.3781595,162.33725
686,2.4686356,148.87881
687,2.3468018,106.517334
688,2.9060063,199.53683
689,1.4886694,94.70889
690,1.3133742,78.57875
691,3.3367872,203.2172
692,2.226268,144.89326
693,2.852231,152.08011
694,1.9348053,102.34963
695,2.1142018,123.54114
696,3.0342429,181.29938
697,1.9879701,141.78264
698,1.7905369,105.65929
699,2.4687262,134.3259
700,1.6459275,121.004425
701,2.723495,173.14249
702,3.7826972,238.71674
703,2.8257575,150.83954
704,1.5063328,90.171814
705,2.3594391,133.05539
706,2.019465,154.23456
707,2.3335178,148.15958
708,4.531943,253.43767
709,3.178649,219.31033
710,0.9099095,78.406876
711,4.014784,237.52551
712,4.97153,253.08371
713,3.0546727,199.15999
714,2.8491576,186.81514
715,1.8437725,95.79892
716,2.3562503,135.28104
717,2.795357,151.91953
718,2.89673,164.48715
719,3.9744663,247.49419
720,3.1407063,211.95049
721,3.2125993,228.39099
722,2.2951894,147.49644
723,1.4437125,104.28198
724,2.2968507,144.57135
725,1.9217827,107.38962
726,1.6831126,104.51128
727,2.3769913,178.9669
728,3.48013,212.66452
729,2.2217445,148.53967
730,1.0885423,77.082375
731,2.8659122,204.96835
732,1.5716572,83.710106
733,2.0410664,126.69748
734,1.9666255,113.313126
735,1.7333788,100.91753
736,2.5859604,169.62688
737,2.3807535,166.10599
738,3.3559778,239.45407
739,1.849343,84.99035
740,2.2623508,178.73782
741,2.760693,189.5929
742,3.0053477,185.28915
743,1.1845495,87.52757
744,2.571837,158.02332
745,2.230606,120.60248
746,2.0977604,104.067245
747,2.0272214,106.457596
748,1.457062,108.81641
749,3.4730477,229.35992
750,1.7551637,114.93594
751,1.5391493,94.01358
752,1.8505341,115.913605
753,3.8140817,243.23524
754,2.1675467,134.36801
755,3.7267416,245.41516
756,0.60868466,77.46167
757,3.4059877,235.53677
758,2.2677052,167.07605
759,1.5802199,97.191925
760,2.3843539,172.97324
761,2.177803,130.11926
762,2.2602544,107.05994
763,3.2811308,188.52885
764,1.6604517,118.750626
765,3.0858476,197.59448
766,1.7468472,80.56788
767,2.7616847,138.71164
768,0.92956436,80.971436
769,1.5189958,99.69577
770,2.6471117,177.31198
771,3.3467884,230.38792
772,1.8671405,125.15257
773,1.9808264,141.77196
774,2.2103658,136.14018
775,2.246648,146.29544
776,2.481406,125.69435
777,2.5505745,172.0544
778,2.4709933,165.89885
779,1.2328439,85.73409
780,2.428163,126.651474
781,2.843031,227.30551
782,2.378448,131.27237
783,2.0575957,116.207535
784,3.288067,229.45097
785,3.388582,226.03093
786,2.4290428,159.8392
787,4.074265,244.36003
788,2.818772,204.9205
789,2.1825347,136.04692
790,3.552192,212.80782
791,2.7836435,166.35385
792,1.3666443,97.327965
793,1.7715706,111.39021
794,1.8156165,111.23516
795,3.3310082,206.72453
796,2.0600853,133.51653
797,1.3687685,97.01963
798,3.7059875,226.77809
799,2.0902405,109.68117
800,1.7719678,96.276985
801,1.9605923,117.83647
802,1.5873922,92.59789
803,2.7046595,176.15155
804,2.5162423,190.89127
805,2.3009279,127.76596
806,2.5646596,138.41235
807,2.2843475,113.94855
808,2.1757727,113.68367
809,2.4497623,200.00502
810,3.0166023,199.56093
811,3.7341843,245.54205
812,2.0783772,129.39359
813,1.5930643,94.21156
814,2.882752,184.54617
815,1.1107676,90.495415
816,3.5024505,232.79938
817,2.061232,134.69112
818,2.6055655,175.2529
819,1.963155,119.022896
820,1.231244,90.44577
821,2.7460291,174.56622
822,2.17036,130.17868
823,2.9877586,220.37506
824,2.840622,192.18762
825,1.5003817,107.61065
826,2.3633118,176.04553
827,2.6317253,185.89993
828,2.611175,149.51028
829,2.374243,131.87238
830,1.6377143,96.76123
831,1.3524542,107.13483
832,2.5271893,176.18652
833,2.9535146,221.99869
834,2.3572903,153.15614
835,1.9170566,121.384834
836,1.9062239,101.57987
837,2.4261835,151.9071
838,2.6283221,191.08205
839,1.8974044,118.663445
840,2.3142614,162.55084
841,0.88685477,75.532875
842,2.4345243,163.4895
843,3.3125632,199.16682
844,2.523468,188.09218
845,2.1337132,123.295975
846,2.9708219,204.9296
847,2.496761,130.97855
848,2.4116719,151.10526
849,2.9369648,217.9358
850,2.9466968,195.73247
851,1.8150728,99.70652
852,3.7185023,217.18167
853,2.9850042,215.44942
854,3.7521038,232.2752
855,2.3460376,149.02434
856,2.815957,180.73659
857,3.487472,238.69127
858,2.3580596,178.01462
859,3.4471662,220.85577
860,2.5362341,178.06917
861,2.4411128,131.77567
862,1.9110582,131.1625
863,2.7378895,193.08305
864,2.0566647,125.44998
865,3.781682,234.03903
866,2.728099,200.78
867,3.3686516,205.8034
868,4.5082245,245.83202
869,2.323576,146.81119
870,2.7605398,184.41437
871,2.8548424,185.10565
872,1.908724,106.52731
873,3.8292315,238.08995
874,3.006664,206.34967
875,2.8457632,209.89949
876,2.5562675,188.61462
877,2.6725144,131.23914
878,2.52491,194.3652
879,3.101877,206.35547
880,1.8573748,114.082306
881,2.388379,136.68411
882,1.7252456,116.0083
883,3.6381986,241.79556
884,2.3834913,146.22594
885,2.4478927,121.62947
886,2.489865,148.67462
887,1.8796809,134.15714
888,3.3761659,219.8958
889,1.5227264,91.59344
890,1.8632462,126.86905
891,1.8017148,113.000275
892,1.1720327,83.57878
893,2.659666,180.32141
894,4.152009,250.06044
895,2.6158035,167.98636
896,2.3618064,116.12146
897,1.5356218,87.273926
898,1.9509321,98.61864
899,2.036877,118.678665
900,3.5300999,246.04889
901,1.3672699,102.3728
902,2.8182936,152.88754
903,2.2463913,144.99857
904,2.3463361,175.26047
905,2.007613,114.79558
906,2.6568224,153.34244
907,2.5437927,182.8667
908,0.89131236,79.188225
909,2.7449732,193.11362
910,2.0922074,101.046295
911,1.6583378,125.67258
912,2.8945265,200.00647
913,3.2586832,215.01648
914,2.4982414,166.85773
915,2.2840877,105.80716
916,2.7590249,198.60703
917,4.1098475,245.80658
918,3.4830291,225.67758
919,2.0637798,107.09847
920,1.212154,73.77641
921,3.222427,224.14061
922,1.6665999,117.698135
923,2.757453,186.69196
924,2.3900235,159.81464
925,2.398043,174.48856
926,3.1393185,184.30173
927,3.6862588,223.83652
928,1.6054597,149.367
929,3.1969733,202.01428
930,3.1743243,216.0246
931,2.263819,170.42276
932,3.008626,164.24074
933,3.6252823,230.12769
934,1.9620025,106.76398
935,2.2882736,146.80493
936,2.7551885,190.1857
937,3.4487379,216.8525
938,1.5786997,98.85355
939,4.0342946,246.42162
940,2.1156065,137.23878
941,2.5755174,168.0769
942,2.4861765,174.03818
943,2.1565497,120.79967
944,3.6089594,220.07724
945,2.7303596,186.50854
946,2.7333226,159.85986
947,2.7168853,174.0031
948,1.8835984,134.2136
949,1.7509383,107.93352
950,3.8751402,244.50346
951,2.6697135,208.39626
952,2.8019443,166.46432
953,1.8540981,159.01224
954,1.1936479,87.87417
955,3.696317,227.49962
956,1.8371376,119.17648
957,2.1798825,124.72209
958,2.2423496,139.60529
959,2.3347611,201.99147
960,1.9678013,99.47905
961,2.323985,157.90997
962,1.7750925,117.23485
963,2.315936,123.234436
964,1.5285614,119.41137
965,2.4336765,130.37486
966,2.6443398,155.03993
967,2.4308796,158.79161
968,2.1764429,182.90161
969,2.261655,139.93387
970,3.074802,189.25092
971,2.5881045,149.76846
972,1.8047502,109.84073
973,1.7557645,119.1876
974,2.8465765,170.33182
975,2.495513,158.37997
976,2.5220625,176.67099
977,4.480863,247.40123
978,1.8289554,89.39527
979,2.0576782,167.05365
980,3.326225,232.40495
981,2.498406,150.93716
982,3.472228,227.88106
983,3.1562371,222.90318
984,2.1947784,166.3093
985,1.7547023,95.11445
986,1.494107,79.31333
987,2.950383,208.17647
988,1.469753,87.2375
989,3.5572226,242.78398
990,3.1624959,220.66153
991,4.8849616,254.67816
992,1.6096064,104.24751
993,2.6070385,185.33847
994,1.7338638,105.530106
995,2.2613485,144.45447
996,2.3235319,115.6783
997,2.0566735,110.31952
998,1.8482862,142.78867
999,1.9714358,135.19409
1000,2.0577927,128.70102
1001,2.98358,203.93686
1002,3.3323064,225.02171
1003,3.1271882,209.19469
1004,2.1012266,112.84622
1005,3.5364244,226.31714
1006,3.3049881,215.78722
1007,4.509742,250.65874
1008,2.555005,156.50246
1009,2.5829458,189.137
1010,2.4620805,126.5582
1011,2.4264705,155.27579
1012,3.0092902,154.33647
1013,2.5544326,147.51035
1014,3.4981842,212.11882
1015,2.6022706,154.74622
1016,1.7962947,102.2903
1017,3.0254688,195.92752
1018,2.8577285,165.32898
1019,3.0503702,202.48
1020,2.377941,163.41278
1021,3.1014524,201.54822
1022,2.0565226,117.91511
1023,2.563714,188.63876
1024,2.235435,135.63022
1025,2.5777013,187.21106
1026,2.7767696,177.14246
1027,2.913561,191.34476
1028,3.4484954,193.76614
1029,3.3021634,203.05415
1030,1.5067084,118.96158
1031,1.3195152,89.05052
1032,3.1597714,198.0406
1033,3.261333,213.6063
1034,3.8683536,244.53793
1035,2.420517,156.5932
1036,2.1220984,111.6951
1037,3.1564567,183.16429
1038,2.5691922,169.26231
1039,3.1149704,208.38863
1040,1.4808362,87.993484
1041,2.5083656,138.9851
1042,2.6288517,182.23102
1043,2.113903,100.121346
1044,2.339845,129.89864
1045,2.1462684,111.59049
1046,1.9995589,142.05693
1047,2.8499875,177.95691
1048,1.694196,86.49318
1049,1.8297153,115.624756
1050,3.3543856,215.04979
1051,2.16348,110.69347
1052,2.0265532,134.3005
1053,2.5359695,161.52583
1054,3.0099435,176.46844
1055,2.8811605,182.41472
1056,2.1260715,141.65085
1057,3.4761543,207.93887
1058,2.222982,198.09036
1059,1.8792917,88.55235
1060,2.1403346,147.40253
1061,2.949973,158.41095
1062,2.1423547,129.24776
1063,1.4238312,86.493454
1064,3.2221816,204.39223
1065,3.3425212,205.6439
1066,1.8113143,104.05118
1067,3.5956101,230.84135
1068,1.9711553,112.68193
1069,2.5349689,158.051
1070,1.7841997,103.9146
1071,2.079178,134.5242
1072,2.3675768,135.15643
1073,2.6935883,165.07648
1074,2.2255325,180.80621
1075,1.3666816,89.01999
1076,3.6930523,236.40869
1077,1.5990175,114.184235
1078,2.145432,168.086
1079,3.8357449,227.52492
1080,3.2685606,219.20174
1081,3.6231852,235.02165
1082,1.7388778,139.46169
1083,3.9180317,242.22316
1084,1.4253742,87.49092
1085,1.9215523,113.222015
1086,1.6367605,87.92265
1087,3.6378827,205.02953
